gameDate,game,competition,bet,market,betValue,betTime,betAmount,odds,isMarketMaker,wallet
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Iraq +1.5,Asian Handicap (-1.5),336.0,2026-06-23 01:53:18 UTC,336.0,1.4463,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Under 2.5,Under/Over (2.5),78.0,2026-06-23 01:52:14 UTC,78.0,1.425,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not France,1X2,0.0,2026-06-23 01:48:40 UTC,0.0,1.4325,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not France,1X2,10.0,2026-06-23 01:47:54 UTC,10.0,1.4363,Yes,0x42B4CF407654a8469d1Cf3606712C1f30599B2C5
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Austria -2.5,Asian Handicap (2.5),0.0,2026-06-23 01:34:07 UTC,0.0,1.05,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador +0.5,Asian Handicap (0.5),90.0,2026-06-23 01:25:32 UTC,90.0,1.4912,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Under 3.5,Under/Over (3.5),108.0,2026-06-23 01:03:52 UTC,108.0,1.6763,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Under 3.5,Under/Over (3.5),56.0,2026-06-23 01:03:33 UTC,56.0,1.6763,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Under 3.5,Under/Over (3.5),61.0,2026-06-23 01:03:15 UTC,61.0,1.6787,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Over 2.0,Under/Over (2),0.0,2026-06-23 00:54:58 UTC,0.0,1.4075,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Over 2.0,Under/Over (2),52.0,2026-06-23 00:54:20 UTC,52.0,1.4087,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 5.0,Under/Over (5),0.0,2026-06-23 00:54:07 UTC,0.0,1.0775,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 5.0,Under/Over (5),1.0,2026-06-23 00:53:25 UTC,1.0,1.0775,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.0,Under/Over (4),25.0,2026-06-23 00:51:07 UTC,25.0,1.1987,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),16.0,2026-06-23 00:51:07 UTC,16.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),5.0,2026-06-23 00:51:06 UTC,5.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),3.0,2026-06-23 00:51:04 UTC,3.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),2.0,2026-06-23 00:51:01 UTC,2.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),4.0,2026-06-23 00:50:59 UTC,4.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),6.0,2026-06-23 00:50:57 UTC,6.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Over 4.5,Under/Over (4.5),10.0,2026-06-23 00:50:56 UTC,10.0,1.1663,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Cape Verde -0.5,Asian Handicap (-0.5),3.0,2026-06-23 00:01:39 UTC,3.0,1.3875,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Not Colombia,1X2,109.0,2026-06-22 23:43:06 UTC,109.0,1.7325,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 2.0,Under/Over (2),0.0,2026-06-22 23:39:09 UTC,0.0,1.2975,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 2.0,Under/Over (2),80.0,2026-06-22 23:38:33 UTC,80.0,1.3013,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,0.0,2026-06-22 23:38:32 UTC,0.0,1.495,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,145.0,2026-06-22 23:38:13 UTC,145.0,1.4975,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,135.0,2026-06-22 23:38:12 UTC,135.0,1.5038,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,168.0,2026-06-22 23:31:48 UTC,168.0,1.5038,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast -3,Asian Handicap (3),33.0,2026-06-22 23:19:56 UTC,33.0,1.2788,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),0.0,2026-06-22 23:15:42 UTC,0.0,1.4537,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),0.0,2026-06-22 23:15:40 UTC,0.0,1.4537,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),13.0,2026-06-22 23:15:28 UTC,13.0,1.4537,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),11.0,2026-06-22 23:15:26 UTC,11.0,1.4537,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Over 2.5,Under/Over (2.5),1.0,2026-06-22 22:47:58 UTC,1.0,1.5475,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Over 2.5,Under/Over (2.5),63.0,2026-06-22 22:47:11 UTC,63.0,1.5488,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Over 2.5,Under/Over (2.5),1.0,2026-06-22 22:45:28 UTC,1.0,1.5488,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Over 2.5,Under/Over (2.5),1.0,2026-06-22 22:45:26 UTC,1.0,1.5488,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Over 2.5,Under/Over (2.5),62.0,2026-06-22 22:44:56 UTC,62.0,1.5488,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Over 2.5,Under/Over (2.5),41.0,2026-06-22 22:44:53 UTC,41.0,1.5488,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,2.0,2026-06-22 22:40:49 UTC,2.0,1.7237,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,133.0,2026-06-22 22:40:18 UTC,133.0,1.7237,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,385.0,2026-06-22 22:39:45 UTC,385.0,1.725,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 2.5,Under/Over (2.5),91.0,2026-06-22 22:39:41 UTC,91.0,1.4475,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 4.0,Under/Over (4),434.0,2026-06-22 22:39:41 UTC,434.0,1.8,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 2.0,Under/Over (2),83.0,2026-06-22 22:39:41 UTC,83.0,1.2788,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 3.0,Under/Over (3),297.0,2026-06-22 22:39:41 UTC,297.0,1.5762,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 3.5,Under/Over (3.5),259.0,2026-06-22 22:39:40 UTC,259.0,1.6725,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 3.5,Under/Over (3.5),160.0,2026-06-22 22:39:30 UTC,160.0,1.6925,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 3.0,Under/Over (3),129.0,2026-06-22 22:39:29 UTC,129.0,1.6025,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 1.5,Under/Over (1.5),8.0,2026-06-22 22:10:20 UTC,8.0,1.4138,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 3.0,Under/Over (3),0.0,2026-06-22 22:08:15 UTC,0.0,1.2837,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Not Argentina,1X2,32.0,2026-06-22 22:08:07 UTC,32.0,1.2,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 3.0,Under/Over (3),19.0,2026-06-22 22:07:25 UTC,19.0,1.2837,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,473.0,2026-06-22 21:56:00 UTC,473.0,1.4988,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast -2,Asian Handicap (2),97.0,2026-06-22 21:55:35 UTC,97.0,1.5337,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay +1.5,Asian Handicap (1.5),34.0,2026-06-22 21:53:04 UTC,34.0,1.92,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Under 2.5,Under/Over (2.5),3.0,2026-06-22 21:49:04 UTC,3.0,1.39,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Over 2.5,Under/Over (2.5),6.0,2026-06-22 21:45:38 UTC,6.0,1.5275,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,303.0,2026-06-22 21:43:29 UTC,303.0,1.5025,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,97.0,2026-06-22 21:30:53 UTC,97.0,1.5025,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Tunisia +1.5,Asian Handicap (1.5),0.0,2026-06-22 21:25:35 UTC,0.0,1.3113,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Under 4.0,Under/Over (4),129.0,2026-06-22 21:25:28 UTC,129.0,1.7163,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Tunisia +1.5,Asian Handicap (1.5),77.0,2026-06-22 21:25:28 UTC,77.0,1.315,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Over 2.5,Under/Over (2.5),105.0,2026-06-22 21:14:29 UTC,105.0,1.5463,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,0.0,2026-06-22 21:13:34 UTC,0.0,1.49,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Saudi Arabia 0,Asian Handicap (0),44.0,2026-06-22 21:13:15 UTC,44.0,1.4412,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,392.0,2026-06-22 21:13:09 UTC,392.0,1.4912,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 21:00:00 UTC,Panama vs England,FIFA World Cup ,Panama +2,Asian Handicap (2),108.0,2026-06-22 21:07:54 UTC,108.0,1.5513,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 21:00:00 UTC,Panama vs England,FIFA World Cup ,Panama +1.5,Asian Handicap (1.5),50.0,2026-06-22 21:07:54 UTC,50.0,1.4213,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Under 5.0,Under/Over (5),470.0,2026-06-22 21:05:52 UTC,470.0,1.9463,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Ghana +1,Asian Handicap (-1),25.0,2026-06-22 21:05:52 UTC,25.0,1.54,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Under 2.5,Under/Over (2.5),44.0,2026-06-22 21:01:16 UTC,44.0,1.3925,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),0.0,2026-06-22 21:00:56 UTC,0.0,1.4537,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),0.0,2026-06-22 21:00:54 UTC,0.0,1.4537,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),18.0,2026-06-22 21:00:33 UTC,18.0,1.455,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 2.5,Under/Over (2.5),20.0,2026-06-22 21:00:32 UTC,20.0,1.455,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not France,1X2,0.0,2026-06-22 20:38:48 UTC,0.0,1.4463,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Norway +1,Asian Handicap (1),26.0,2026-06-22 20:38:19 UTC,26.0,1.5938,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not France,1X2,12.0,2026-06-22 20:38:19 UTC,12.0,1.4463,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Not tie,1X2,1130.0,2026-06-22 20:35:32 UTC,1130.0,1.7688,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Under 6.5,Under/Over (6.5),16.0,2026-06-22 20:32:32 UTC,16.0,1.9413,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,262.0,2026-06-22 20:28:30 UTC,262.0,1.5,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,339.0,2026-06-22 20:22:06 UTC,339.0,1.5,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Japan,1X2,408.0,2026-06-22 20:19:01 UTC,408.0,1.505,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,0.0,2026-06-22 20:08:58 UTC,0.0,1.0462,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not France,1X2,91.0,2026-06-22 19:48:20 UTC,91.0,1.4463,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not Norway,1X2,58.0,2026-06-22 19:42:07 UTC,58.0,1.7738,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,15.0,2026-06-22 19:19:38 UTC,15.0,1.73,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,1.0,2026-06-22 19:07:24 UTC,1.0,1.5,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,227.0,2026-06-22 19:07:11 UTC,227.0,1.5,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not tie,1X2,143.0,2026-06-22 18:58:52 UTC,143.0,1.645,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not tie,1X2,229.0,2026-06-22 18:58:50 UTC,229.0,1.645,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not Norway,1X2,54.0,2026-06-22 18:31:09 UTC,54.0,1.7887,Yes,0x7254EC2DdB6567cf85F9d90ba014BEE1FbdAc485
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not France,1X2,91.0,2026-06-22 18:31:07 UTC,91.0,1.4563,Yes,0x7254EC2DdB6567cf85F9d90ba014BEE1FbdAc485
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Argentina -1.5,Asian Handicap (1.5),80.0,2026-06-22 17:39:41 UTC,80.0,1.5863,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-27 03:00:00 UTC,Egypt vs Iran,FIFA World Cup ,Not Iran,1X2,15.0,2026-06-22 17:23:18 UTC,15.0,1.75,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Not Saudi Arabia,1X2,10.0,2026-06-22 17:18:17 UTC,10.0,1.6738,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,360.0,2026-06-22 17:09:26 UTC,360.0,1.5,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Over 3.0,Under/Over (3),0.0,2026-06-22 16:50:19 UTC,0.0,1.3025,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Over 3.0,Under/Over (3),6.0,2026-06-22 16:49:29 UTC,6.0,1.3025,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 1.5,Under/Over (1.5),133.0,2026-06-22 16:37:01 UTC,133.0,1.71,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 2.0,Under/Over (2),29.0,2026-06-22 16:37:00 UTC,29.0,1.6012,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 3.0,Under/Over (3),61.0,2026-06-22 16:37:00 UTC,61.0,1.2875,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Under 3.0,Under/Over (3),1.0,2026-06-22 16:35:30 UTC,1.0,1.5787,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Under 3.0,Under/Over (3),21.0,2026-06-22 16:34:50 UTC,21.0,1.58,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Under 3.0,Under/Over (3),181.0,2026-06-22 16:34:49 UTC,181.0,1.665,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Not New Zealand,1X2,147.0,2026-06-22 16:28:37 UTC,147.0,1.9363,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Not tie,1X2,81.0,2026-06-22 16:24:12 UTC,81.0,1.7312,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Not tie,1X2,84.0,2026-06-22 16:23:21 UTC,84.0,1.7388,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Not tie,1X2,83.0,2026-06-22 16:22:19 UTC,83.0,1.735,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Not tie,1X2,77.0,2026-06-22 16:20:11 UTC,77.0,1.72,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not tie,1X2,93.0,2026-06-22 16:18:43 UTC,93.0,1.7563,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not tie,1X2,97.0,2026-06-22 16:16:51 UTC,97.0,1.765,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not tie,1X2,78.0,2026-06-22 16:15:11 UTC,78.0,1.7225,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao +2,Asian Handicap (2),80.0,2026-06-22 16:13:42 UTC,80.0,1.4512,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 2.0,Under/Over (2),0.0,2026-06-22 16:05:35 UTC,0.0,1.2725,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 03:00:00 UTC,Egypt vs Iran,FIFA World Cup ,Over 2.5,Under/Over (2.5),0.0,2026-06-22 16:05:28 UTC,0.0,1.345,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 1.5,Under/Over (1.5),2.0,2026-06-22 16:05:25 UTC,2.0,1.71,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
